Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
MEIM.SC1AEREA,2020.08,1930,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Gisborne,Actual,
MEIM.SC1AEREA,2020.09,1943,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Gisborne,Actual,
MEIM.SC1AEREA,2020.10,1955,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Gisborne,Actual,
MEIM.SC1AEREA,2020.11,1966,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Gisborne,Actual,
MEIM.SC1AEREA,2020.12,1961,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Gisborne,Actual,
MEIM.SC1AEREA,2021.01,1918,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Gisborne,Actual,
MEIM.SC1AEREA,2021.02,1965,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Gisborne,Actual,
MEIM.SC1AEREA,2021.03,2010,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Gisborne,Actual,
MEIM.SC1AEREA,2021.04,1972,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Gisborne,Actual,
MEIM.SC1AEREA,2021.05,1972,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Gisborne,Actual,
MEIM.SC1AEREA,2021.06,1998,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Gisborne,Actual,
MEIM.SC1AERFA,2019.05,6726,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Hawke's Bay,Actual,
MEIM.SC1AERFA,2019.06,6516,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Hawke's Bay,Actual,
MEIM.SC1AERFA,2019.07,6409,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Hawke's Bay,Actual,
MEIM.SC1AERFA,2019.08,6336,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Hawke's Bay,Actual,
MEIM.SC1AERFA,2019.09,6364,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Hawke's Bay,Actual,
MEIM.SC1AERFA,2019.10,6324,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Hawke's Bay,Actual,
MEIM.SC1AERFA,2019.11,6651,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Hawke's Bay,Actual,
MEIM.SC1AERFA,2019.12,6834,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Hawke's Bay,Actual,
MEIM.SC1AERFA,2020.01,6745,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Hawke's Bay,Actual,
MEIM.SC1AERFA,2020.02,6922,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Hawke's Bay,Actual,
MEIM.SC1AERFA,2020.03,7230,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Hawke's Bay,Actual,
MEIM.SC1AERFA,2020.04,7100,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Hawke's Bay,Actual,
MEIM.SC1AERFA,2020.05,7113,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Hawke's Bay,Actual,
MEIM.SC1AERFA,2020.06,7090,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Hawke's Bay,Actual,
MEIM.SC1AERFA,2020.07,6959,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Hawke's Bay,Actual,
MEIM.SC1AERFA,2020.08,6886,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Hawke's Bay,Actual,
MEIM.SC1AERFA,2020.09,6852,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Hawke's Bay,Actual,
MEIM.SC1AERFA,2020.10,6837,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Hawke's Bay,Actual,
MEIM.SC1AERFA,2020.11,6944,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Hawke's Bay,Actual,
MEIM.SC1AERFA,2020.12,7025,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Hawke's Bay,Actual,
MEIM.SC1AERFA,2021.01,6891,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Hawke's Bay,Actual,
MEIM.SC1AERFA,2021.02,7154,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Hawke's Bay,Actual,
MEIM.SC1AERFA,2021.03,7273,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Hawke's Bay,Actual,
MEIM.SC1AERFA,2021.04,7229,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Hawke's Bay,Actual,
MEIM.SC1AERFA,2021.05,7184,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Hawke's Bay,Actual,
MEIM.SC1AERFA,2021.06,7172,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Hawke's Bay,Actual,
MEIM.SC1AERGA,2019.05,4897,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Taranaki,Actual,
MEIM.SC1AERGA,2019.06,4929,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Taranaki,Actual,
MEIM.SC1AERGA,2019.07,4923,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Taranaki,Actual,
MEIM.SC1AERGA,2019.08,4938,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Taranaki,Actual,
MEIM.SC1AERGA,2019.09,4954,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Taranaki,Actual,
MEIM.SC1AERGA,2019.10,4944,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Taranaki,Actual,
MEIM.SC1AERGA,2019.11,5017,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Taranaki,Actual,
MEIM.SC1AERGA,2019.12,5061,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Taranaki,Actual,
MEIM.SC1AERGA,2020.01,4974,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Taranaki,Actual,
MEIM.SC1AERGA,2020.02,5061,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Taranaki,Actual,
MEIM.SC1AERGA,2020.03,5094,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Taranaki,Actual,
MEIM.SC1AERGA,2020.04,5049,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Taranaki,Actual,
MEIM.SC1AERGA,2020.05,5056,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Taranaki,Actual,
MEIM.SC1AERGA,2020.06,5021,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Taranaki,Actual,
MEIM.SC1AERGA,2020.07,5026,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Taranaki,Actual,
MEIM.SC1AERGA,2020.08,5057,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Taranaki,Actual,
MEIM.SC1AERGA,2020.09,5045,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Taranaki,Actual,
MEIM.SC1AERGA,2020.10,5056,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Taranaki,Actual,
MEIM.SC1AERGA,2020.11,5123,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Taranaki,Actual,
MEIM.SC1AERGA,2020.12,5131,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Taranaki,Actual,
MEIM.SC1AERGA,2021.01,5089,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Taranaki,Actual,
MEIM.SC1AERGA,2021.02,5208,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Taranaki,Actual,
MEIM.SC1AERGA,2021.03,5250,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Taranaki,Actual,
MEIM.SC1AERGA,2021.04,5202,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Taranaki,Actual,
MEIM.SC1AERGA,2021.05,5208,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Taranaki,Actual,
MEIM.SC1AERGA,2021.06,5235,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Taranaki,Actual,
MEIM.SC1AERHA,2019.05,9392,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Manawatu-Whanganui,Actual,
MEIM.SC1AERHA,2019.06,9419,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Manawatu-Whanganui,Actual,
MEIM.SC1AERHA,2019.07,9441,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Manawatu-Whanganui,Actual,
MEIM.SC1AERHA,2019.08,9487,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Manawatu-Whanganui,Actual,
MEIM.SC1AERHA,2019.09,9603,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Manawatu-Whanganui,Actual,
MEIM.SC1AERHA,2019.10,9673,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Manawatu-Whanganui,Actual,
MEIM.SC1AERHA,2019.11,9773,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Manawatu-Whanganui,Actual,
MEIM.SC1AERHA,2019.12,9733,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Manawatu-Whanganui,Actual,
MEIM.SC1AERHA,2020.01,9597,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Manawatu-Whanganui,Actual,
MEIM.SC1AERHA,2020.02,9806,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Manawatu-Whanganui,Actual,
MEIM.SC1AERHA,2020.03,9827,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Manawatu-Whanganui,Actual,
MEIM.SC1AERHA,2020.04,9704,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Manawatu-Whanganui,Actual,
MEIM.SC1AERHA,2020.05,9723,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Manawatu-Whanganui,Actual,
MEIM.SC1AERHA,2020.06,9767,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Manawatu-Whanganui,Actual,
MEIM.SC1AERHA,2020.07,9716,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Manawatu-Whanganui,Actual,
MEIM.SC1AERHA,2020.08,9760,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Manawatu-Whanganui,Actual,
MEIM.SC1AERHA,2020.09,9807,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Manawatu-Whanganui,Actual,
MEIM.SC1AERHA,2020.10,9902,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Manawatu-Whanganui,Actual,
MEIM.SC1AERHA,2020.11,9961,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Manawatu-Whanganui,Actual,
MEIM.SC1AERHA,2020.12,9969,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Manawatu-Whanganui,Actual,
MEIM.SC1AERHA,2021.01,9837,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Manawatu-Whanganui,Actual,
MEIM.SC1AERHA,2021.02,10051,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Manawatu-Whanganui,Actual,
MEIM.SC1AERHA,2021.03,10143,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Manawatu-Whanganui,Actual,
MEIM.SC1AERHA,2021.04,10164,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Manawatu-Whanganui,Actual,
MEIM.SC1AERHA,2021.05,10200,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Manawatu-Whanganui,Actual,
MEIM.SC1AERHA,2021.06,10298,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Manawatu-Whanganui,Actual,
MEIM.SC1AERIA,2019.05,24532,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Wellington,Actual,
MEIM.SC1AERIA,2019.06,24843,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Wellington,Actual,
MEIM.SC1AERIA,2019.07,24926,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Wellington,Actual,
MEIM.SC1AERIA,2019.08,24922,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Wellington,Actual,
MEIM.SC1AERIA,2019.09,25139,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Wellington,Actual,
MEIM.SC1AERIA,2019.10,25261,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Wellington,Actual,
MEIM.SC1AERIA,2019.11,25373,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Wellington,Actual,
MEIM.SC1AERIA,2019.12,25278,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Wellington,Actual,
MEIM.SC1AERIA,2020.01,25038,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Wellington,Actual,
MEIM.SC1AERIA,2020.02,25316,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Wellington,Actual,
MEIM.SC1AERIA,2020.03,25613,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Wellington,Actual,
MEIM.SC1AERIA,2020.04,25392,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Wellington,Actual,
MEIM.SC1AERIA,2020.05,25603,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Wellington,Actual,
MEIM.SC1AERIA,2020.06,25719,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Wellington,Actual,
MEIM.SC1AERIA,2020.07,25674,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Wellington,Actual,
MEIM.SC1AERIA,2020.08,25840,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Wellington,Actual,
MEIM.SC1AERIA,2020.09,25870,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Wellington,Actual,
MEIM.SC1AERIA,2020.10,25958,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Wellington,Actual,
MEIM.SC1AERIA,2020.11,26072,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Wellington,Actual,
MEIM.SC1AERIA,2020.12,26128,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Wellington,Actual,
MEIM.SC1AERIA,2021.01,25738,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Wellington,Actual,
MEIM.SC1AERIA,2021.02,25957,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Wellington,Actual,
MEIM.SC1AERIA,2021.03,26119,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Wellington,Actual,
MEIM.SC1AERIA,2021.04,26184,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Wellington,Actual,
MEIM.SC1AERIA,2021.05,26272,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Wellington,Actual,
MEIM.SC1AERIA,2021.06,26543,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Wellington,Actual,
MEIM.SC1AERJA,2019.05,1912,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Tasman,Actual,
MEIM.SC1AERJA,2019.06,1875,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Tasman,Actual,
MEIM.SC1AERJA,2019.07,1868,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Tasman,Actual,
MEIM.SC1AERJA,2019.08,1884,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Tasman,Actual,
MEIM.SC1AERJA,2019.09,1875,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Tasman,Actual,
MEIM.SC1AERJA,2019.10,1883,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Tasman,Actual,
MEIM.SC1AERJA,2019.11,1959,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Tasman,Actual,
MEIM.SC1AERJA,2019.12,1974,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Tasman,Actual,
MEIM.SC1AERJA,2020.01,1925,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Tasman,Actual,
MEIM.SC1AERJA,2020.02,2011,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Tasman,Actual,
MEIM.SC1AERJA,2020.03,2070,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Tasman,Actual,
MEIM.SC1AERJA,2020.04,2044,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Tasman,Actual,
MEIM.SC1AERJA,2020.05,2039,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Tasman,Actual,
MEIM.SC1AERJA,2020.06,2017,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Tasman,Actual,
MEIM.SC1AERJA,2020.07,1997,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Tasman,Actual,
MEIM.SC1AERJA,2020.08,2026,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Tasman,Actual,
MEIM.SC1AERJA,2020.09,2027,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Tasman,Actual,
MEIM.SC1AERJA,2020.10,2029,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Tasman,Actual,
MEIM.SC1AERJA,2020.11,2072,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Tasman,Actual,
MEIM.SC1AERJA,2020.12,2083,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Tasman,Actual,
MEIM.SC1AERJA,2021.01,2060,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Tasman,Actual,
MEIM.SC1AERJA,2021.02,2094,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Tasman,Actual,
MEIM.SC1AERJA,2021.03,2120,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Tasman,Actual,
MEIM.SC1AERJA,2021.04,2118,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Tasman,Actual,
MEIM.SC1AERJA,2021.05,2119,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Tasman,Actual,
MEIM.SC1AERJA,2021.06,2102,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Tasman,Actual,
MEIM.SC1AERKA,2019.05,1746,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Nelson,Actual,
MEIM.SC1AERKA,2019.06,1719,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Nelson,Actual,
MEIM.SC1AERKA,2019.07,1727,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Nelson,Actual,
MEIM.SC1AERKA,2019.08,1732,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Nelson,Actual,
MEIM.SC1AERKA,2019.09,1721,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Nelson,Actual,
MEIM.SC1AERKA,2019.10,1721,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Nelson,Actual,
MEIM.SC1AERKA,2019.11,1789,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,35-39,Nelson,Actual,
